class,run,camcol,rerun,field,objid,u,g,r,i,z,ra,dec,specobjid,plate,mjd,fiberid,redshift
GALAXY,1907,3,301,84,1237653664715505926,24.22956,23.37102,22.05843,20.09428,19.78147,135.263741247113,1.48750524494384,4296473440502345728,3816,55272,143,0.1972579
QSO,756,4,301,448,1237648721768874866,23.22268,21.08366,20.73231,20.57871,20.38686,182.945201634573,0.337689364718612,4329308981731979264,3845,55323,814,3.057886
STAR,756,4,301,159,1237648721749934565,24.70957,22.10287,21.57965,21.51186,21.56103,139.579961884456,0.362916322548622,4302317074338476032,3821,55535,922,0.0004681289
STAR,756,4,301,282,1237648721757995423,22.2236,21.29027,20.98295,20.96889,20.64195,158.068018366857,0.242994581960766,4314717912105152512,3832,55289,980,6.71552e-05
STAR,1350,4,301,160,1237651272960573529,20.06921,19.16082,18.81352,18.67519,18.63649,126.91254314153,52.195519414444,4160381662645645312,3695,55212,660,0.0001832492
STAR,1402,2,301,81,1237651495219954315,25.35949,23.29827,21.58333,20.08929,19.1652,118.651889748433,43.2611165721031,7178807730194018304,6376,56269,254,1.228951e-05
GALAXY,752,2,301,590,1237648703524569154,24.63467,23.17885,21.12816,20.04881,20.53598,231.895698801834,-0.725414108430475,4514994780761681920,4010,55350,495,0.4863021
STAR,1302,6,301,427,1237651067893383422,21.45689,21.05323,20.99147,21.14358,21.03282,203.322263950663,65.1387325922469,7681126771584593920,6822,56711,864,8.93305e-05
STAR,1331,6,301,64,1237651192423646104,22.81849,21.78918,21.26697,20.89408,20.45379,114.695498475086,37.5331089901065,4121959228813012992,3661,55212,144,0.0002193972
STAR,1231,3,301,140,1237650761321283906,21.99152,21.40039,21.41468,21.46459,22.08768,190.237072383064,-2.83428987495546,4270649484805599232,3793,55214,404,-0.0001321765
GALAXY,1458,5,301,521,1237651737377571821,22.12018,22.48981,20.49,19.12278,18.54636,202.860044141352,3.04444194187273,4554485944459915264,4045,55622,803,0.6981604
GALAXY,1907,2,301,155,1237653664183288201,22.12362,21.265,19.25505,18.66613,18.13206,145.790124961162,1.44215016008524,5332306858378719232,4736,55631,163,0.4001682
STAR,752,3,301,313,1237648704043286874,21.39525,20.70177,20.37299,20.40741,20.43276,190.482513077915,-0.29988567180817,4332464585539514368,3848,55647,6,0.001023038
GALAXY,1350,4,301,258,1237651272966996394,25.56851,21.26038,19.68917,18.7014,17.96276,146.820499653339,62.3420933983773,6440380674368794624,5720,56602,848,0.5032907
STAR,756,6,301,375,1237648722837831931,19.90402,18.98467,18.70009,18.59237,18.53007,172.037406369231,1.22942367052757,4322589870402498560,3839,55575,946,-3.742101e-05
QSO,756,6,301,320,1237648722834227476,21.9865,21.1285,21.00171,20.93282,20.32347,163.701630898809,1.09144380176856,5327854661205159936,4732,55648,350,0.7986009
GALAXY,1345,3,301,33,1237651250940543715,24.34908,22.38576,20.95413,19.62751,19.01793,115.147601225305,36.1396201682359,4128763837338546176,3667,55566,323,0.8088972
GALAXY,1462,3,301,402,1237651753475900058,25.98777,21.70634,20.05626,19.22312,18.80188,185.599925195632,2.13884027703713,5348296506208874496,4750,55630,989,0.4842799
STAR,1331,3,301,60,1237651190812770479,24.51135,24.21763,21.69053,20.72344,21.476,115.484136758114,36.434826291255,4123054067013054464,3662,55182,31,-0.0001568095
GALAXY,1907,3,301,43,1237653664712818967,23.81739,21.42859,19.72744,18.87575,18.5309,129.027558314394,1.31074324609431,5396592554760925184,4793,55648,561,0.5120497
STAR,756,2,301,500,1237648720698540756,22.6165,21.40802,21.13083,20.96887,20.52662,190.707564097114,-0.42826763106524,4333699880595419136,3849,55274,404,0.0001489787
STAR,752,3,301,244,1237648704038764578,23.602,21.09725,20.84508,20.80513,20.69766,180.034951946326,-0.294125036216247,4326841676884275200,3843,55278,30,-0.0003469286
STAR,752,3,301,355,1237648704046039095,19.21579,17.86906,17.35429,17.19186,17.11232,196.705887687717,-0.371305480750802,8394843958698242048,7456,56727,488,-1.815347e-05
QSO,756,6,301,213,1237648722827215161,22.07815,21.56833,21.76302,21.69893,21.10511,147.662140171695,1.09235473742506,5340208224048705536,4743,55645,236,2.314194
QSO,756,4,301,449,1237648721768939866,24.13364,21.73894,21.2253,20.97375,20.74062,183.061585676173,0.343120737736209,4329320526604070912,3845,55323,856,1.489828
GALAXY,1462,3,301,324,1237651753470788209,22.94251,21.94955,20.1129,19.16546,18.50275,173.93827137635,2.18823737108637,5336853064417210368,4740,55651,318,0.4730737
STAR,1350,1,301,282,1237651271357956173,21.73595,21.00851,21.18905,21.50998,21.73268,155.128707800742,63.1599555871576,7973682626513530880,7082,56713,216,-1.668959e-05
GALAXY,1350,4,301,145,1237651272959591049,25.3451,22.29297,20.49454,19.64142,19.19986,124.752243712566,50.4754591460802,4159230748798939136,3694,55209,569,0.4173103
STAR,1140,2,301,40,1237650369935835671,23.44338,21.54399,21.24736,21.10836,21.59265,158.821500461597,-2.84552480519258,4261543330494214144,3785,55273,44,-0.0005723262
QSO,1331,6,301,76,1237651192424432609,25.80412,22.48313,20.63762,19.73971,19.19743,115.675826246362,39.1163604329121,4122178581382754304,3661,55212,942,1.847407
GALAXY,756,4,301,206,1237648721753015012,26.43487,22.78427,20.6389,19.40759,18.75915,146.72814906856,0.329941466469767,4309001555782856704,3827,55565,664,0.6499087
GALAXY,752,2,301,531,1237648703520702943,23.45935,20.12901,18.5045,17.91656,17.50331,223.09174635153,-0.806404350435113,4529733458885013504,4023,55328,866,0.275625
GALAXY,1458,5,301,578,1237651737381307132,24.13206,21.71144,20.2861,19.06156,18.73265,211.449404948489,2.88030394775287,4540972391933341696,4033,55332,793,0.548431
GALAXY,1404,3,301,43,1237651504344269528,23.01071,21.42232,20.08377,19.30506,18.97389,205.413821188442,-0.145350625091305,4552121994594414592,4043,55630,395,0.5462631
STAR,756,6,301,304,1237648722833179446,22.93421,22.58187,21.51134,20.363,19.72531,161.361753093214,1.1873279344166,4316936456389718016,3834,55569,859,3.774355e-06
GALAXY,1404,4,301,45,1237651504881271429,23.75114,22.19998,20.54782,19.66416,19.04815,205.663183366177,0.30988887417438,4552201709187428352,4043,55630,685,0.5762542
GALAXY,756,4,301,300,1237648721759175395,24.50391,23.47217,20.9347,19.81163,19.29493,160.787681732249,0.210832287384175,4316897423726931968,3834,55569,717,0.5161788
STAR,756,6,301,197,1237648722826166545,21.60781,20.8411,20.54264,20.38216,20.29045,145.296539814616,1.07647336111267,4307901494365712384,3826,55563,758,0.0004666027
GALAXY,1402,2,301,97,1237651495221002925,22.61053,22.08519,20.37001,19.68455,19.24829,120.743987359616,45.246994661923,7195743233925378048,6391,56329,425,0.4566168
STAR,1231,3,301,130,1237650761320628567,21.59618,20.93512,20.45836,20.33319,20.04075,188.672338784034,-2.76063523496271,4253751090581532672,3778,55213,368,9.245755e-05
GALAXY,1140,1,301,22,1237650369397785135,25.99927,21.86445,19.97842,19.0532,18.55294,156.185872806284,-3.10676502941699,4244697987068653568,3770,55234,201,0.5407836
STAR,1239,6,301,149,1237650797292224617,18.9508,17.38644,16.74899,16.51275,16.42381,142.719399523231,0.99542048719984,8391583082457264128,7453,56749,913,0.0001298797
QSO,1345,3,301,526,1237651250972852962,22.6023,21.92809,20.50669,19.64811,19.05838,232.195449473787,55.5075443623107,7651659030997954560,6796,56453,157,0.5351872
GALAXY,1462,3,301,412,1237651753476554759,23.29721,24.07463,20.44141,19.33136,18.95408,187.046858476637,2.10673195281897,5350353143094505472,4752,55653,279,0.6901199
QSO,1331,2,301,223,1237651190286582161,21.90784,21.26884,20.9987,20.58457,20.09432,138.672795289589,55.0607753421453,6449428001301655552,5728,56334,994,1.8489
GALAXY,1402,2,301,101,1237651495221264943,24.56724,21.86588,20.76117,19.62546,19.20336,120.989776503282,45.818514475345,4150162802516619264,3686,55268,348,0.5071456
QSO,1473,3,301,49,1237651800697405756,26.13095,20.49698,19.39121,19.3093,19.29996,150.464963786627,-0.274181217842395,4311190678987796480,3829,55300,436,3.670434
GALAXY,1402,2,301,98,1237651495221068559,24.87694,23.2799,21.69859,20.54565,19.8926,120.756590859138,45.3362725422918,7195746807338168320,6391,56329,438,0.8660839
GALAXY,752,2,301,526,1237648703520375111,22.2583,20.62608,18.85243,18.21362,17.75089,222.25180715927,-0.787356448134519,4529679033059438592,4023,55328,668,0.3499703
QSO,1895,5,301,207,1237653614257700938,23.03116,21.83362,21.72762,21.99482,21.60082,136.474018000449,52.9263031326067,5804284049636388864,5155,55946,982,0.9346233
GALAXY,1907,3,301,103,1237653664716751384,23.30846,21.8886,20.71799,19.94952,19.60875,137.98896799775,1.67941001352631,4299831353509867520,3819,55540,71,0.5846225
GALAXY,1412,4,301,263,1237651539255296970,24.98432,22.55571,20.74516,19.57065,18.87389,218.524552385827,63.9733620448515,8021146619456712704,7124,56720,857,0.6033675
STAR,1241,2,301,124,1237650803733037159,22.9313,20.76889,20.38761,20.26591,20.39321,156.943569763861,-3.03114747506156,4244654281481449472,3770,55234,42,0.0003262908
STAR,1345,3,301,72,1237651250943099663,23.13994,21.5339,20.3241,19.98411,19.92229,119.285422796503,41.1118765908681,4143392558695510016,3680,55210,294,7.633247e-05
STAR,1231,4,301,125,1237650761857172159,25.51283,21.67611,20.85001,20.6424,20.41248,188.035449524435,-2.43021956775718,4253782426662924288,3778,55213,482,4.115822e-07
GALAXY,1402,2,301,106,1237651495221592542,23.98329,22.31565,21.1061,20.1888,19.33314,121.592554236749,46.4760766609921,7195823773152112640,6391,56329,718,0.6839276
QSO,1331,6,301,61,1237651192423449296,22.15429,21.6172,21.46378,21.49255,20.94825,114.208335275717,37.2250916500274,4121989472127217664,3661,55614,254,2.250634
QSO,1345,3,301,178,1237651250950046085,22.35874,21.55411,21.14454,20.76004,20.21573,133.962478789533,53.4220784542078,5802900862632914944,5154,55864,46,0.840754
STAR,1329,1,301,13,1237651181146014415,21.61453,18.92298,17.81352,17.4277,17.1896,119.888375184525,-0.885795853169278,8389158109394432000,7451,56739,283,6.430466e-06
QSO,1895,5,301,190,1237653614256587061,21.56822,20.98149,20.75329,20.83767,20.46115,133.441306299821,51.1511234121327,5807620517117227008,5158,55913,832,0.8600115
GALAXY,1404,2,301,49,1237651503807791992,23.3116,22.20582,20.44409,19.46966,18.8893,206.354984311707,-0.561143547210782,4552053549995585536,4043,55630,146,0.5265355
GALAXY,1404,4,301,30,1237651504880288332,22.7823,23.06437,21.23966,19.8013,19.37444,203.433316166864,0.223517253977532,4555579408488525824,4046,55605,685,0.7491186
GALAXY,752,2,301,511,1237648703519392414,26.63496,21.84856,20.19724,19.12174,18.49736,220.018833742678,-0.66287355629115,4528498432851767296,4022,55352,469,0.5543327
GALAXY,1904,6,301,218,1237653653449998576,24.02065,20.28153,18.70585,18.1186,17.83485,10.4539382848404,16.1044799622141,6978389299465744384,6198,56211,224,0.2820279
QSO,1458,1,301,636,1237651735237624430,22.76853,21.1747,20.86019,20.94398,21.10003,220.047068767505,1.18221993113494,4527324983563317248,4021,55620,296,3.001781
QSO,756,4,301,324,1237648721760747805,22.34614,21.63566,21.50692,21.35661,20.97393,164.35084794359,0.253081629987556,4319109911520407552,3836,55302,574,2.336946
GALAXY,1140,1,301,31,1237650369398375193,24.70327,22.2366,20.49716,19.6438,19.20943,157.59695156267,-3.180148868538,4261619471137566720,3785,55241,321,0.4865383
QSO,1331,2,301,160,1237651190282453334,21.77719,21.14943,20.93753,20.8254,20.36618,127.991699025454,48.2611160250086,4161358030061629440,3696,55277,116,1.993486
STAR,756,6,301,111,1237648722820530911,22.63049,20.8143,20.41211,20.18623,20.20888,132.420591647182,1.09168236645649,4292136146051985408,3812,55513,748,0.0003143309
GALAXY,1140,2,301,25,1237650369934852704,22.20846,21.22681,19.42231,18.58437,18.15462,156.610729748749,-2.82315333180847,4244678745615167488,3770,55234,131,0.4497434
GALAXY,1462,6,301,462,1237651755090444858,26.36796,24.85196,21.88641,20.1832,19.71168,194.614834911548,3.38998132290091,5355907326082215936,4757,55653,5,0.6868933
GALAXY,1462,3,301,418,1237651753476948448,22.69414,21.57398,20.0652,18.95218,18.50279,188.010564338639,2.12839323967342,5350296518245675008,4752,55653,73,0.5896966
STAR,1045,4,301,168,1237649962996072663,19.09038,18.05783,17.70432,17.54054,17.46306,59.1773261556555,-5.53319528880755,8166350871753060352,7253,56598,723,0.0003380219
GALAXY,752,2,301,527,1237648703520441362,25.77357,23.3969,21.02791,19.95344,19.31961,222.51291848892,-0.822165085203425,4529701298169901056,4023,55328,749,0.5412648
GALAXY,1350,4,301,186,1237651272962278178,23.30086,22.48299,21.0494,20.23467,19.50027,131.252479813663,55.1378039852196,8302498176507244544,7374,56751,408,0.04251257
GALAXY,752,6,301,115,1237648705640923962,26.00403,24.13062,21.39246,19.83937,19.322,160.796823291835,0.912166755499848,4316880931052515328,3834,55569,657,0.7384961
GALAXY,1350,4,301,299,1237651272969683346,24.84298,22.22302,20.55702,19.6306,19.07279,159.071228682497,65.2793986469822,7974801654623694848,7083,56722,191,0.5173688
STAR,1241,2,301,22,1237650803726352711,26.08199,21.28493,20.40791,20.00589,19.8349,141.720823079724,-2.63837090402304,4257073815223988224,3781,55243,168,0.0005128224
GALAXY,1904,5,301,340,1237653652921123142,25.16139,23.98657,20.92906,19.64488,19.10492,29.3518889800489,14.5602978587326,5243558127404249088,4657,55591,881,0.7326693
GALAXY,1140,2,301,30,1237650369935180168,23.75946,22.25471,20.38524,19.57121,19.10057,157.460059959903,-2.63846049820224,4261634864837226496,3785,55273,377,0.4813259
GALAXY,1904,6,301,242,1237653653451571399,21.45435,19.48173,18.04832,17.51604,17.11526,14.2250145123954,15.8790342390278,6423371222641995776,5705,56194,408,0.2103486
GALAXY,1140,2,301,26,1237650369934918362,23.8117,22.56181,20.61707,19.60283,19.12975,156.8024971708,-2.70356599176986,4261653830875934720,3785,55241,446,0.5648589
QSO,752,3,301,546,1237648704058557174,23.05045,22.18356,21.91025,22.06193,21.40723,225.266902626199,-0.362186265690889,4521738365183913984,4016,55632,452,2.541516
QSO,756,4,301,121,1237648721747444685,22.6397,21.99734,21.94421,22.02414,21.6219,134.007594800157,0.371525832433686,4295506699349585920,3815,55537,722,2.385405
STAR,1331,6,301,114,1237651192426922183,19.9505,19.01229,18.66468,18.55626,18.49772,120.017960509496,43.7816775201929,5095926975483801600,4526,55559,378,-0.0007497253
GALAXY,1462,6,301,596,1237651755099226485,22.87891,22.13141,20.64047,19.67608,19.29397,214.627892118451,3.02268156208625,4537626583116738560,4030,55634,909,0.4806132
GALAXY,752,6,301,302,1237648705653179107,26.52539,20.66174,18.91574,18.32085,17.89322,188.842551384197,0.859086535755676,4332658924219723776,3848,55647,713,0.3898508
STAR,1350,1,301,337,1237651271361560662,21.06987,18.37307,17.30723,16.89367,16.67797,172.922274594421,65.9512252960382,8009734513863880704,7114,56748,300,-0.0001281523
GALAXY,1140,2,301,60,1237650369937146715,26.63435,22.32428,20.32876,19.4526,19.0284,161.94665304601,-2.91130837103075,4262728334016442368,3786,55563,259,0.5018635
STAR,1345,4,301,612,1237651251515359595,21.20585,20.14981,19.78568,19.73814,19.7222,246.55805689478,46.2906371397089,6788310125423292416,6029,56099,944,-0.0002296833
STAR,752,3,301,240,1237648704038502582,21.76792,20.91637,20.6376,20.70823,20.3989,179.517058114352,-0.226156294808987,4326873562721480704,3843,55278,146,0.0005728811
QSO,752,3,301,242,1237648704038633671,21.15479,20.2207,19.96899,20.03162,19.78185,179.760369196958,-0.245123324774855,4251623810392584192,3776,55209,821,3.06237
STAR,756,2,301,348,1237648720688578718,19.71372,18.77749,18.4369,18.30923,18.23407,167.908295918372,-0.624874990552183,4265080458947784704,3788,55246,624,0.0006396926
GALAXY,1402,2,301,96,1237651495220937325,22.25513,20.23808,19.11071,18.65041,18.30293,120.614460036327,45.1134010481992,8308126301014388736,7379,56713,403,0.1546587
STAR,1231,4,301,135,1237650761857827112,21.79186,20.64389,20.39752,20.20483,19.76763,189.501745862775,-2.38214535030329,4253690342564098048,3778,55213,147,4.070056e-05
GALAXY,2074,2,301,143,1237654381442040287,24.40181,21.92249,20.20412,19.42732,18.97734,141.246856294872,53.3180777764389,6447001109160194048,5726,56626,357,0.5108798
GALAXY,756,4,301,173,1237648721750851834,21.97725,19.72222,18.22186,17.59463,17.08288,141.68495340164,0.398727111131748,4306713471548583936,3825,55533,532,0.3004178
QSO,752,3,301,317,1237648704043549176,22.89928,21.2308,21.0552,21.12487,21.15645,191.017797627361,-0.275369162214361,4270742943293960192,3793,55214,744,2.960961
QSO,308,4,301,100,1237646797600718918,24.13953,21.39889,21.11297,21.07856,20.88959,121.224063124766,0.529603093567613,5342447933378457600,4745,55892,192,3.073188
GALAXY,752,2,301,566,1237648703522997503,24.64026,22.13804,20.27414,19.24391,18.59137,228.34131400996,-0.694520762469785,4523003073350266880,4017,55329,957,0.5057335
GALAXY,1907,2,301,109,1237653664180273886,22.87267,22.09902,20.38008,19.5857,19.10315,138.991121346154,1.26208396299594,4303271175704473600,3822,55544,297,0.5039303
GALAXY,1239,6,301,136,1237650797291373266,22.8104,22.39936,20.61547,19.48481,19.16871,140.768011033222,0.874879286549881,4304489434420277248,3823,55534,633,0.5693715
GALAXY,1904,6,301,215,1237653653449802277,22.77612,20.91641,19.1665,18.49069,18.082,10.0890192436559,16.1157416820932,6978415687744811008,6198,56211,320,0.3997973
STAR,752,2,301,550,1237648703521948223,22.06573,21.11613,21.12134,21.13149,21.045,225.872533482239,-0.766481063298122,4526376649952522240,4020,55332,942,-0.0001530371
GALAXY,1462,3,301,287,1237651753468363186,22.53452,21.24036,19.44948,18.62343,18.23384,168.332055488689,2.16071629220342,5326763121170903040,4731,55656,475,0.4666317
GALAXY,1402,2,301,92,1237651495220675146,25.2803,21.99031,20.50331,19.91375,19.42977,120.059806768277,44.5988967043766,7180051277442379776,6377,56245,682,0.4649271
GALAXY,752,6,301,285,1237648705652065074,27.28456,21.8573,20.37653,18.98454,18.38356,186.306343662955,0.871869096220965,4331522577962561536,3847,55588,675,0.6909358
GALAXY,1729,5,301,267,1237652901297062076,18.93447,16.98571,16.10026,15.67542,15.32138,28.0037910449855,-8.69796560315365,8088605229706833920,7184,56629,510,0.05102905
GALAXY,1045,4,301,70,1237649962989650537,23.44258,22.50616,20.75236,19.54363,18.98929,44.5515954917713,-7.39001248085351,7947950478980739072,7059,56592,811,0.6109657
